disease_id,disease_name,community,degree,clustering
381854,Disorder of conjunctiva,1,16,1.0
4152370,Iodine-deficiency-related endemic goiter,1,15,1.0
4216972,Bursitis of hip,1,15,1.0
4067774,Idiopathic aseptic necrosis of bone,1,15,1.0
4108943,Sequelae of injuries of head,1,15,1.0
37116538,Injury of quadriceps muscle,1,15,1.0
4155039,Laceration of knee,1,15,0.9904761904761905
4117393,Knee joint ankylosis,1,15,0.9428571428571428
137858,Thoracic radiculopathy,1,15,1.0
76786,Derangement of knee,1,15,1.0
4081648,Acute vaginitis,1,14,1.0
4280498,Polyp of cervix,1,14,1.0
443116,Cervical posterior longitudinal ligament ossification,1,14,1.0
4033319,Lipoma of skin and subcutaneous tissue of trunk,1,14,1.0
4062098,Calcinosis cutis,1,14,1.0
4213266,Fracture dislocation of joint of shoulder girdle,1,14,1.0
377290,Legal blindness USA,1,14,1.0
81723,Contusion of hand,1,14,1.0
4078201,Mood swings,1,14,0.989010989010989
433000,Patellar tendonitis,1,14,1.0
40488954,Tenderness of right upper quadrant of abdomen,1,14,1.0
4243587,Benign neoplasm of skin of upper limb,1,13,1.0
4193620,"Keratoconjunctivitis sicca, in Sjögren's syndrome",1,13,1.0
441699,"Closed fracture proximal humerus, greater tuberosity",1,13,1.0
313007,Congenital insufficiency of mitral valve,1,13,1.0
378523,Residual foreign body in soft tissue,1,13,1.0
441628,Menopausal and postmenopausal disorders,1,13,0.9358974358974359
133711,Overlapping malignant neoplasm of female breast,1,13,1.0
433046,Open fracture of surgical neck of humerus,1,13,1.0
432251,Disease caused by parasite,1,13,1.0
4241033,Acute abdomen,1,13,1.0
78605,Contusion of elbow,1,13,1.0
381572,Abducens nerve palsy,1,12,0.9545454545454546
138582,Closed fracture of acromial process of scapula,1,12,1.0
77317,Chronic ulcerative rectosigmoiditis,1,12,1.0
79116,Disorder of tendon of shoulder region,1,12,1.0
4083820,Wedge fracture of thoracic vertebra,1,12,1.0
4129404,Open wound of upper arm,1,12,1.0
4129408,Open wound of ankle,1,12,1.0
77072,Joint effusion of ankle AND/OR foot,1,12,1.0
199078,Vaginal wall prolapse,1,12,1.0
443237,"Manic disorder, single episode",1,12,1.0
4285717,SLE glomerulonephritis syndrome,1,12,1.0
4143024,Diffuse otitis externa,1,12,1.0
75617,Degenerative joint disease involving multiple joints,1,12,1.0
436398,Glaucoma associated with ocular disorder,1,11,1.0
75095,Closed fracture of ankle,1,11,0.9454545454545454
256622,Pulmonary disease due to Mycobacteria,1,11,1.0
440987,Hallucinosis caused by drug,1,11,1.0
44782470,Migraine with persistent visual aura,1,11,1.0
4030035,Macular retinal cyst,1,11,1.0
4178431,Cartilage disorder,1,11,1.0
4114439,Rheumatoid arthritis of shoulder,1,11,1.0
4136228,Sprain of shoulder,1,11,1.0
433454,Adjustment disorder with mixed emotional features,1,11,1.0
200848,Dribbling of urine,1,11,1.0
4196960,Varicocele,1,11,1.0
24977,Mucocele of salivary gland,1,11,1.0
440508,Congenital disease,1,10,1.0
4208223,Disorder of macula of retina,1,10,1.0
4153106,Abscess of breast,1,10,1.0
136779,Disorder of forearm,1,10,1.0
201256,Benign neoplasm of soft tissues of abdomen,1,9,1.0
4080762,Psychoactive substance dependence,1,9,1.0
196149,Acute appendicitis with generalized peritonitis,1,9,1.0
37203984,Anal fistula,1,9,1.0
195079,Functional urinary incontinence,1,9,1.0
4002344,"Benign neoplasm of peripheral nerve of head, face AND/OR neck",1,9,1.0
378256,Abnormal reflex,1,9,0.9444444444444444
759931,Intraductal carcinoma in situ of right breast,1,9,0.9166666666666666
4119146,Tear of lateral meniscus of knee,1,9,1.0
441266,Thiamine deficiency,1,9,1.0
134331,Cauda equina syndrome without neurogenic bladder,1,9,1.0
72578,Neoplasm of uncertain behavior of breast,1,9,1.0
45769862,Kidney lesion,1,9,1.0
436936,Benign neoplasm of cranial nerve,1,8,1.0
437251,Benign neoplasm of pituitary gland and craniopharyngeal duct,1,8,1.0
4097962,Open wound of lower limb,1,8,1.0
4127089,Coronary artery spasm,1,8,1.0
73036,Closed fracture of olecranon process of ulna,1,8,1.0
443883,Acute disease,1,8,1.0
4276510,Generalized gingival recession,1,8,1.0
4162860,Primary malignant neoplasm of body of uterus,1,8,1.0
4001454,Cervical spine ankylosis,1,8,1.0
37208024,Benign neoplasm of left breast,1,8,0.8214285714285714
4115213,Glenoid labrum tear,1,8,1.0
4118007,Synovitis/tenosynovitis - shoulder,1,8,1.0
78838,Acquired deformity of knee,1,8,1.0
4089777,Malignant neoplasm of connective and soft tissue of hip and lower limb,1,7,1.0
4217648,Intestinal metaplasia of gastric mucosa,1,7,1.0
46273178,Osteoarthritis of hip due to dysplasia,1,7,1.0
73231,Arthralgia of temporomandibular joint,1,7,1.0
433128,Complication,1,7,1.0
4218552,Ankle instability,1,7,1.0
80286,Prosthetic joint loosening,1,7,1.0
442770,Disorder of ciliary body,1,7,1.0
372912,Visual discomfort,1,7,1.0
4031019,Allergic contact dermatitis,1,7,1.0
607025,Closed dislocation of thoracic and lumbar spine,1,6,1.0
4066819,Localized skin eruption caused by drug and medicament,1,6,1.0
4192851,Psoas tendinitis,1,6,1.0
380102,Corneal edema,1,5,1.0
4241026,Benign neoplasm of craniopharyngeal duct,1,5,1.0
42537251,Polyp of nasal cavity and/or nasal sinus,1,5,1.0
74124,Traumatic arthropathy,1,5,1.0
4219836,Contusion of ocular adnexa and periocular tissues,1,5,1.0
437082,Ankylosing spondylitis,1,5,1.0
40489808,Disorder of both middle ear and mastoid,1,5,1.0
4092235,Malignant neoplasm of connective and soft tissue of upper limb and shoulder,1,4,1.0
433467,"Sleep-wake schedule disorder, delayed phase type",1,4,1.0
313761,Central retinal vein occlusion,1,4,1.0
4296638,Lymphangiomatosis,1,4,1.0
36717036,Osteoarthritis of left knee joint,1,4,1.0
436108,Acute angle-closure glaucoma,1,4,1.0
4134552,Hereditary motor and sensory neuropathy,1,4,1.0
4129405,Open wound of hand,1,4,1.0
46273641,Primary chronic gout without tophus,1,4,1.0
4200238,Onychogryposis,1,4,1.0
198082,Overlapping malignant neoplasm of body of uterus,1,4,1.0
201956,Congenital anomaly of lower limb,1,3,1.0
79119,Thoracic spondylosis with myelopathy,1,3,1.0
313236,Cough variant asthma,1,3,1.0
432868,Hemoglobinopathy,1,3,1.0
434782,Closed fracture of tibia AND fibula,1,3,1.0
4195436,Abscess of groin,1,3,1.0
200780,Disorder of uterus,1,3,1.0
4239873,Benign neoplasm of ciliary body,1,2,1.0
4128532,Disorder of implanted penile prosthesis,1,2,1.0
440068,Psychosexual dysfunction,1,2,1.0
4174385,Acquired short Achilles tendon,1,2,1.0
40480943,Lateral cystocele,1,1,0.0
4237140,Abnormal sexual function,1,1,0.0
436246,Reduced libido,1,1,0.0
442149,Poisoning by bee sting,1,1,0.0
4303970,Endometrial intraepithelial neoplasia,1,1,0.0
73302,Curvature of spine,1,1,0.0
320128,Essential hypertension,2,2861,0.10468538801289588
320536,Electrocardiogram abnormal,2,2749,0.11302376462950932
432867,Hyperlipidemia,2,2699,0.11640118199887886
312437,Dyspnea,2,2404,0.14407392866515303
437677,Abnormal findings on diagnostic imaging of lung,2,2333,0.1507301827239716
314658,Cardiomegaly,2,2033,0.18907804687227672
4193704,Type 2 diabetes mellitus without complication,2,1989,0.19339667972642288
313217,Atrial fibrillation,2,1847,0.21860755135117063
317002,Low blood pressure,2,1834,0.22377995562988254
764123,Atherosclerosis of coronary artery without angina pectoris,2,1819,0.22199119307202847
434894,Acute posthemorrhagic anemia,2,1783,0.22958191625232194
319835,Congestive heart failure,2,1748,0.23498275566220747
433736,Obesity,2,1710,0.2419451202611561
201826,Type 2 diabetes mellitus,2,1705,0.24542287940743188
42537748,Acquired absence of organ,2,1681,0.24977762669612757
314666,Old myocardial infarction,2,1673,0.2546624263206514
46271022,Chronic kidney disease,2,1567,0.27643421429042975
443597,Chronic kidney disease stage 3,2,1549,0.2841176186019821
4154290,Paroxysmal atrial fibrillation,2,1523,0.28760495011660886
255848,Pneumonia,2,1488,0.29790170726945353
44782429,Chronic kidney disease due to hypertension,2,1466,0.30761795231155337
316139,Heart failure,2,1444,0.30554707701522105
434004,Hypervolemia,2,1427,0.3109899149934493
4115173,Atrial premature complex,2,1394,0.3213804212701136
434610,Hyperkalemia,2,1390,0.32512184636739855
316999,Conduction disorder of the heart,2,1385,0.3272427536987959
4188331,Chronic pulmonary edema,2,1343,0.3327115373305088
37311319,Hypovolemia,2,1340,0.3434998272268233
4089462,Ventricular premature complex,2,1326,0.3422362617035203
255573,Chronic obstructive lung disease,2,1324,0.3358201286556919
4152351,"Abdominal distension, gaseous",2,1303,0.3494287671249026
434547,Complication of surgical procedure,2,1280,0.34666243158717747
4275423,Supraventricular tachycardia,2,1266,0.36171190578773516
43531578,Chronic kidney disease due to type 2 diabetes mellitus,2,1245,0.37406603907591784
314059,Right bundle branch block,2,1239,0.37682429287259384
4201745,Disorder of digestive system,2,1239,0.36685090508917895
437247,Anemia of chronic disease,2,1220,0.3780927661749082
443601,Chronic kidney disease stage 2,2,1189,0.39012213528613865
37016349,Hyperglycemia due to type 2 diabetes mellitus,2,1185,0.3906916410080967
442793,Complication due to diabetes mellitus,2,1181,0.3940972172390534
443600,Localized infection of skin AND/OR subcutaneous tissue,2,1163,0.39322749787998573
40479192,Chronic systolic heart failure,2,1157,0.3966962045380458
198803,Benign prostatic hyperplasia,2,1148,0.40117986931519584
314664,Long QT syndrome,2,1142,0.4085840453960102
4180628,Disorder of body system,2,1118,0.42780704128583624
321052,Peripheral vascular disease,2,1100,0.42131193647117215
433740,Immunodeficiency disorder,2,1098,0.4234798332262355
442019,Complication of procedure,2,1090,0.4213999882056596
253796,Pneumothorax,2,1089,0.4192763193431643
45768812,Anemia in chronic kidney disease,2,1088,0.4262811840467558
4268911,Disorientated,2,1087,0.42511448713322186
444101,Hypertensive heart failure,2,1078,0.4321355789720294
4214376,Hyperglycemia,2,1052,0.4207671129794908
435788,Disorder of phosphorus metabolism,2,1048,0.42971193595660445
444044,Acute tubular necrosis,2,1048,0.42396669510123436
314665,Atrial flutter,2,1043,0.4528885560072359
439696,Hypertensive heart and renal disease with (congestive) heart failure,2,1017,0.45679356452124903
4169095,Bradycardia,2,1013,0.44497227738997774
4229440,Chronic congestive heart failure,2,1009,0.4498285273805591
312934,Atherosclerosis of aorta,2,1004,0.4575873971710367
40479576,Chronic diastolic heart failure,2,1003,0.4663116439105836
321319,Cardiomyopathy,2,999,0.45999506520548605
45766207,Non-rheumatic mitral valve stenosis with regurgitation,2,995,0.45983842755022597
261600,Acute pulmonary edema,2,994,0.46668125571150976
4270024,Acute non-ST segment elevation myocardial infarction,2,993,0.4619818568690511
46271075,Acute hypoxemic respiratory failure,2,976,0.4573350147120639
440674,Gout,2,959,0.48988486179714863
42537730,Coronary artery graft present,2,957,0.48266024842276467
314379,First degree atrioventricular block,2,952,0.48789421131228516
4295336,Left anterior fascicular block,2,935,0.5009103505135751
4098604,Hypomagnesemia,2,934,0.4921748590235271
4103703,Melena,2,925,0.49189423189423187
4103295,Ventricular tachycardia,2,924,0.4927935913851407
316998,Left bundle branch block,2,919,0.49408398349062754
195771,Secondary diabetes mellitus,2,916,0.5090605388121316
42537729,Aortocoronary bypass graft present,2,910,0.4953565686238954
193782,End-stage renal disease,2,905,0.4951254094753826
4141360,Chronic atrial fibrillation,2,904,0.5071051264712512
443454,Cerebral infarction,2,900,0.49527870473365465
434005,Morbid obesity,2,898,0.49917691488331556
44782719,Chronic combined systolic and diastolic heart failure,2,897,0.5071518155757286
432585,Blood coagulation disorder,2,893,0.5067390114442676
4322024,Pulmonary hypertension,2,891,0.4971411997629226
443612,Chronic kidney disease stage 4,2,889,0.5190187375226746
440371,Disorder of immune function,2,877,0.5308440459640847
37119138,Iron deficiency anemia due to blood loss,2,873,0.5197830953056528
4306267,Coag./bleeding tests abnormal,2,872,0.5154730932493495
40480602,Acute on chronic systolic heart failure,2,853,0.526889354886647
434657,Weakness of face muscles,2,844,0.5269405699572167
196456,Gallstone,2,824,0.5413093229836379
46272242,Intestinal obstruction co-occurrent and due to decreased peristalsis,2,818,0.5479855036465332
42873170,Dependence on supplemental oxygen,2,817,0.5394796841625267
36712983,Angina co-occurrent and due to coronary arteriosclerosis,2,815,0.5564432251548816
37016114,Acute on chronic hypoxemic respiratory failure,2,810,0.5546857116696424
4108814,Pericardial effusion - noninflammatory,2,806,0.5565648937317942
198571,Cardiogenic shock,2,804,0.5472636815920398
441829,Hyperosmolality and or hypernatremia,2,791,0.542677911312391
435224,Leukopenia,2,782,0.5861787792553975
261325,Pulmonary emphysema,2,772,0.5637453545963454
40481043,Acute on chronic diastolic heart failure,2,766,0.5941466577927951
4232697,Persistent atrial fibrillation,2,764,0.572982783583677
319826,Secondary hypertension,2,758,0.592140897794725
42538119,Transplanted heart valve present,2,758,0.5666165916703555
4098458,Moderate protein-calorie malnutrition (weight for age 60-74 percent of standard),2,753,0.5736592636546014
373503,Transient cerebral ischemia,2,750,0.5769043168669337
4008576,Diabetes mellitus without complication,2,748,0.5960598185970263
437312,Bleeding,2,744,0.5910251957336575
432545,Bacterial infectious disease,2,737,0.5673116630287298
4256228,Respiratory failure,2,737,0.575640817650876
435829,Rheumatic disease of heart valve,2,736,0.5740387459331558
443731,Renal disorder due to type 2 diabetes mellitus,2,734,0.5854295920984643
443580,Systolic heart failure,2,733,0.589739002079932
440417,Pulmonary embolism,2,731,0.5835054251072841
438730,Alkalosis,2,723,0.6060275169250928
75650,Proteinuria,2,715,0.6073808544396779
44782733,Acute on chronic combined systolic and diastolic heart failure,2,714,0.5880310048282987
45763854,Chronic kidney disease stage 3A,2,714,0.6224773219245623
435510,Hypocalcemia,2,712,0.5909029851925599
4152384,Non-rheumatic aortic sclerosis,2,710,0.616170364925803
443729,Peripheral circulatory disorder due to type 2 diabetes mellitus,2,702,0.6123689804146295
4110961,Generalized ischemic myocardial dysfunction,2,694,0.6169018301583143
321588,Heart disease,2,693,0.6065944331840286
4153380,Disorder of carotid artery,2,691,0.5799114914322867
312327,Acute myocardial infarction,2,681,0.6087760214217846
443782,Tremor,2,681,0.6369914485618036
435613,Cellulitis,2,679,0.6111103870432398
4096196,Mild protein-calorie malnutrition (weight for age 75-89 percent of standard),2,675,0.6195801736454556
40480603,Acute systolic heart failure,2,674,0.6387052967138593
192279,Disorder of kidney due to diabetes mellitus,2,673,0.633106028444067
443611,Chronic kidney disease stage 5,2,673,0.6312354064954362
4250169,Bifascicular block,2,672,0.6267564402810304
40481089,Embolism from thrombosis of vein of lower extremity,2,671,0.6297751184465156
440424,Aphasia,2,665,0.5946371953981339
133810,Hyperparathyroidism due to renal insufficiency,2,663,0.633712002114348
141663,Osteomyelitis,2,659,0.6181605176859107
4059290,Steatosis of liver,2,658,0.6226330423357529
4261842,Sick sinus syndrome,2,657,0.656907784831273
43021974,Complication associated with device,2,651,0.6312418764031668
4158911,Non-rheumatic heart valve disorder,2,651,0.6355476781283232
4296653,Acute ST segment elevation myocardial infarction,2,634,0.6599438854585594
255841,Chronic bronchitis,2,630,0.6657279127867363
44784621,Hypertensive heart and chronic kidney disease,2,626,0.6630849840255592
195847,Gastroparesis syndrome,2,619,0.6545529641189726
44782718,Acute combined systolic and diastolic heart failure,2,618,0.6563022874017194
197925,Hemorrhage of rectum and anus,2,613,0.6446438281674823
40481816,Infection by methicillin sensitive Staphylococcus aureus,2,612,0.6676614999518629
45757363,Hypoglycemia due to type 2 diabetes mellitus,2,612,0.6890183241872854
443447,Iatrogenic hypotension,2,609,0.6378878230057904
4064161,Cirrhosis of liver,2,606,0.631906827046341
37110250,Atherosclerosis of artery of lower limb,2,606,0.656367454927311
4262562,Abnormal heart beat,2,604,0.6755845496578916
435081,Abnormal findings diagnostic imaging heart+coronary circulat,2,604,0.6591106278760722
4209423,Nicotine dependence,2,603,0.6200779050484014
436238,Elevated level of transaminase and lactic acid dehydrogenase,2,601,0.6631891292290627
321318,Angina pectoris,2,599,0.6690917415313148
315286,Chronic ischemic heart disease,2,598,0.6538153420390693
