disease_id,disease_name,degree,degree_centrality
201070,Cholelithiasis AND cholecystitis without obstruction,53,0.016916693265240982
40485490,Acute postthoracotomy pain syndrome,53,0.016916693265240982
4056585,"Superficial injury to head, excluding eye",53,0.016916693265240982
4065991,Cellulitis and abscess of finger and toe,53,0.016916693265240982
432283,Leukemoid reaction,52,0.016597510373443983
440213,Consciousness and/or awareness finding,52,0.016597510373443983
255348,Polymyalgia rheumatica,52,0.016597510373443983
80593,Urinary complication,52,0.016597510373443983
200343,Malignant lymphoma of spleen,52,0.016597510373443983
138713,Disorder of parathyroid gland,52,0.016597510373443983
435569,Disorder of jaw,52,0.016597510373443983
443741,Pulmonary coccidioidomycosis,52,0.016597510373443983
443792,Calculus of bile duct,52,0.016597510373443983
4126119,Toxic nephropathy,52,0.016597510373443983
440814,Torticollis,52,0.016597510373443983
200762,Autoimmune hepatitis,51,0.016278327481646985
381877,Dysfunction of eustachian tube,51,0.016278327481646985
4096313,Multiple injuries,51,0.016278327481646985
4027470,Feeding disability,51,0.016278327481646985
43530681,Drug abuse in remission,51,0.016278327481646985
435506,Benign neoplastic disease,51,0.016278327481646985
380096,Proliferative retinopathy due to diabetes mellitus,51,0.016278327481646985
4052226,Sequelae of injuries of lower limb,51,0.016278327481646985
31509,Primary malignant neoplasm of tonsil,50,0.015959144589849983
4185471,Disorder of pigmentation,50,0.015959144589849983
4304010,Phobic disorder,50,0.015959144589849983
4100858,Selective immunoglobulin G deficiency,50,0.015959144589849983
4121280,Immunoglobulin subclass deficiency,50,0.015959144589849983
4141190,Malfunction of gastrostomy tube,50,0.015959144589849983
4017107,Traumatic subdural hemorrhage,50,0.015959144589849983
194408,Hydroureter,50,0.015959144589849983
197332,Incomplete uterovaginal prolapse,50,0.015959144589849983
433363,Foreign body in trachea,50,0.015959144589849983
198101,Lipoma of skin and subcutaneous tissue (excluding face),49,0.015639961698052984
4147164,Malignant tumor of lymphoid hemopoietic and related tissue,49,0.015639961698052984
4103642,Amputated toe,49,0.015639961698052984
4108371,Peripheral gangrene,49,0.015639961698052984
4101283,Dietary zinc deficiency,49,0.015639961698052984
759859,Cellulitis of right upper limb,49,0.015639961698052984
80187,Medial epicondylitis,49,0.015639961698052984
4300557,Squamous cell carcinoma of skin of trunk,49,0.015639961698052984
435262,Primary open angle glaucoma,49,0.015639961698052984
438531,Chondromalacia,49,0.015639961698052984
4033802,Granulomatous disorder of the skin and subcutaneous tissue,49,0.015639961698052984
434298,Secondary malignant neoplasm of lymph nodes of upper limb,49,0.015639961698052984
441737,Contusion,49,0.015639961698052984
4308713,Necrosis of amputation stump,48,0.015320778806255986
43530625,Recurrent inguinal hernia,48,0.015320778806255986
372906,Blindness - both eyes,48,0.015320778806255986
80824,Senile osteoporosis,48,0.015320778806255986
441980,Closed fracture of foot,48,0.015320778806255986
312938,Hypertensive encephalopathy,48,0.015320778806255986
40479594,Periprosthetic fracture,48,0.015320778806255986
4077081,Superficial mycosis,48,0.015320778806255986
72576,Benign tumor of breast,48,0.015320778806255986
432843,Primary malignant neoplasm of tail of pancreas,48,0.015320778806255986
40482444,Aseptic necrosis of bone of hip,48,0.015320778806255986
4216083,Cervico-occipital neuralgia,48,0.015320778806255986
4317284,Respiratory tract hemorrhage,48,0.015320778806255986
4144154,Non-traumatic intracerebral ventricular hemorrhage,48,0.015320778806255986
81426,Closed fracture of clavicle,48,0.015320778806255986
4246581,Malposition of eyelashes,47,0.015001595914458985
81239,Primary malignant neoplasm of upper limb,47,0.015001595914458985
4008709,Mechanical breakdown of cardiac device,47,0.015001595914458985
40480461,Infarction of lung due to iatrogenic pulmonary embolism,47,0.015001595914458985
197806,Primary malignant neoplasm of gallbladder,47,0.015001595914458985
81378,Chondromalacia of patella,47,0.015001595914458985
377550,Compression of brain,47,0.015001595914458985
44782744,Acute deep venous thrombosis of tibial vein,47,0.015001595914458985
316795,Congenital anomaly of peripheral blood vessel,47,0.015001595914458985
140090,Lesion of median nerve,47,0.015001595914458985
4153890,Malignant melanoma of trunk,47,0.015001595914458985
4117883,Wrist joint effusion,47,0.015001595914458985
4258295,Embolism from thrombosis of vein of distal lower extremity,47,0.015001595914458985
4309063,Behavior finding,47,0.015001595914458985
43530652,Chronic intractable migraine without aura,47,0.015001595914458985
141371,Pityriasis rosea,47,0.015001595914458985
75865,Disorder of the urinary system,47,0.015001595914458985
192674,Allergic gastroenteritis and colitis,47,0.015001595914458985
30163,Cellulitis and abscess of neck,47,0.015001595914458985
141816,Acute lymphoid leukemia in remission,46,0.014682413022661985
317510,Leukemia,46,0.014682413022661985
200450,Disorder of urethra,46,0.014682413022661985
40483134,Strain of muscle and/or tendon of thigh,46,0.014682413022661985
24966,Esophageal varices,46,0.014682413022661985
4189293,Vascular disorder of lower extremity,46,0.014682413022661985
26638,Primary malignant neoplasm of esophagus,46,0.014682413022661985
4290877,Cellulitis of neck,46,0.014682413022661985
4079725,Contracture of ankle joint,46,0.014682413022661985
4308716,Intraoperative hemorrhage,46,0.014682413022661985
440631,Mycobacteriosis,46,0.014682413022661985
197018,Chronic gastric ulcer with hemorrhage but without obstruction,46,0.014682413022661985
40482893,Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue (MALT-lymphoma),46,0.014682413022661985
437448,Exhaustion due to excessive exertion,46,0.014682413022661985
380394,Idiopathic progressive polyneuropathy,46,0.014682413022661985
80141,Functional diarrhea,46,0.014682413022661985
4106357,Abrasion of head,45,0.014363230130864987
253549,Disorder of connective tissue,45,0.014363230130864987
4055361,Generalized epilepsy,45,0.014363230130864987
75311,Fibrosclerosis of breast,45,0.014363230130864987
45757504,Urethral intrinsic sphincter deficiency,45,0.014363230130864987
40483172,Stimulant dependence,45,0.014363230130864987
4141028,Cervical disc disorder,45,0.014363230130864987
439857,Parainfluenza virus pneumonia,45,0.014363230130864987
77644,Adhesive capsulitis of shoulder,45,0.014363230130864987
4171379,Disorder of the genitourinary system,45,0.014363230130864987
77650,Aseptic necrosis of bone,45,0.014363230130864987
4201565,Constricted pupil,45,0.014363230130864987
40486629,Sepsis due to Candida,45,0.014363230130864987
373724,Neoplasm of brain,45,0.014363230130864987
4178114,Psychoactive substance-induced organic anxiety disorder,45,0.014363230130864987
440035,Cryptococcosis,45,0.014363230130864987
132277,Neoplasm of uncertain behavior of endocrine glands and nervous system,45,0.014363230130864987
134661,Chronic sphenoidal sinusitis,44,0.014044047239067986
4068628,Thoracic discitis,44,0.014044047239067986
4066824,Discoid lupus erythematosus,44,0.014044047239067986
4117712,Hip joint effusion,44,0.014044047239067986
4009890,Pain in upper limb,44,0.014044047239067986
765053,Lump in right breast,44,0.014044047239067986
27918,Eosinophilic esophagitis,44,0.014044047239067986
194684,Crohn's disease of large bowel,44,0.014044047239067986
36715746,Fracture of second lumbar vertebra,44,0.014044047239067986
78011,Sprain of metacarpophalangeal joint,44,0.014044047239067986
374655,Mastoiditis,44,0.014044047239067986
199062,"Acute gastric ulcer without hemorrhage, without perforation AND without obstruction",44,0.014044047239067986
440385,Obstructive hydrocephalus,44,0.014044047239067986
138996,Carcinoma in situ of skin,44,0.014044047239067986
4190307,Inflammatory disease of the central nervous system,43,0.013724864347270986
77162,Injury of ankle,43,0.013724864347270986
4110189,Cerebral infarct due to thrombosis of precerebral arteries,43,0.013724864347270986
4224968,Tinea corporis,43,0.013724864347270986
4298809,Nephritic syndrome,43,0.013724864347270986
435082,Closed fracture of nasal bones,43,0.013724864347270986
44782728,Hypertensive heart AND chronic kidney disease with congestive heart failure,43,0.013724864347270986
376382,Tension-type headache,43,0.013724864347270986
4090039,Penile arterial insufficiency,43,0.013724864347270986
261053,Pneumonia in aspergillosis,43,0.013724864347270986
4268622,Stricture of esophagus,43,0.013724864347270986
440897,Motor vehicle accident victim,43,0.013724864347270986
4149606,Infection of intravenous catheter,43,0.013724864347270986
26052,Primary malignant neoplasm of larynx,43,0.013724864347270986
377821,Disorder of nervous system due to type 1 diabetes mellitus,43,0.013724864347270986
4076794,Peripheral arteriovenous malformation,43,0.013724864347270986
433991,Recurrent major depression in remission,42,0.013405681455473988
440370,Nutritional marasmus,42,0.013405681455473988
443615,Refractory migraine,42,0.013405681455473988
45769350,Acute severe exacerbation of severe persistent asthma,42,0.013405681455473988
439303,Horseshoe retinal tear without detachment,42,0.013405681455473988
4057044,Injury of muscle and tendon at neck level,42,0.013405681455473988
4134443,Disorder of knee,42,0.013405681455473988
45767695,Metastatic carcinoid tumor,42,0.013405681455473988
40481141,Anatomical narrow angle glaucoma with borderline intraocular pressure,42,0.013405681455473988
436235,Taste sense altered,42,0.013405681455473988
4201717,Ileostomy present,42,0.013405681455473988
4214610,Abscess of abdominal wall,42,0.013405681455473988
4296728,Polyneuritis,42,0.013405681455473988
200051,Primary malignant neoplasm of ovary,42,0.013405681455473988
441422,Closed fracture of humerus,42,0.013405681455473988
74472,Congenital deformity of foot,41,0.013086498563676987
439524,Achilles bursitis,41,0.013086498563676987
434008,White blood cell disorder,41,0.013086498563676987
28396,Hereditary hemolytic anemia,41,0.013086498563676987
436278,Contusion of thigh,41,0.013086498563676987
4149084,Vaginitis,41,0.013086498563676987
24660,Acute tonsillitis,41,0.013086498563676987
45771090,Respiratory tuberculosis,41,0.013086498563676987
439907,Non-traumatic tendon rupture,41,0.013086498563676987
256723,Pneumonia and influenza,41,0.013086498563676987
4289914,Closed fracture of fifth metatarsal bone,41,0.013086498563676987
4016306,Open wound of lower limb without complication,40,0.012767315671879987
433633,Late effect of superficial injury,40,0.012767315671879987
136949,Refractory anemia with excess blasts (clinical),40,0.012767315671879987
37312532,Coronary arteriosclerosis in artery of transplanted heart,40,0.012767315671879987
4129394,Fracture of lumbar spine,40,0.012767315671879987
196160,Fistula of intestine,40,0.012767315671879987
4109135,Corneal scars and opacities,40,0.012767315671879987
440303,Postoperative seroma,40,0.012767315671879987
199876,Prolapse of female genital organs,40,0.012767315671879987
436635,Primary malignant neoplasm of sigmoid colon,40,0.012767315671879987
4163280,Tinea of perianal region,39,0.012448132780082988
37206102,Malabsorption syndrome due to intolerance to lactose,39,0.012448132780082988
4029735,Disorder of carbohydrate absorption,39,0.012448132780082988
4160055,Clonic hemifacial spasm,39,0.012448132780082988
44782447,Pressure ulcer of hip,39,0.012448132780082988
432791,Angioedema,39,0.012448132780082988
40480065,Imaging of genitourinary system abnormal,39,0.012448132780082988
376415,Hypermetropia,39,0.012448132780082988
4149782,Thrombosis of vein of lower limb,39,0.012448132780082988
200445,Chronic prostatitis,39,0.012448132780082988
4173734,Acute pansinusitis,39,0.012448132780082988
4185711,Loss of sense of smell,39,0.012448132780082988
198802,Occlusion of ureter,39,0.012448132780082988
4133599,Chronic myelomonocytic leukemia,38,0.012128949888285988
40481632,Ganglion cyst,38,0.012128949888285988
81696,Closed fracture of acetabulum,38,0.012128949888285988
4175616,Fracture of shaft of humerus,38,0.012128949888285988
40492482,Squamous cell carcinoma of nose,38,0.012128949888285988
4246661,Foreign body in skin,38,0.012128949888285988
374640,Serous retinal detachment,38,0.012128949888285988
4147466,Panic disorder with agoraphobia,38,0.012128949888285988
4042503,Disorder of upper extremity,38,0.012128949888285988
321483,Respiratory complication,38,0.012128949888285988
439847,Intracranial hemorrhage,38,0.012128949888285988
136203,Contracture of palmar fascia,37,0.011809766996488988
317309,Peripheral arterial occlusive disease,37,0.011809766996488988
4149840,Nodular lymphoma,37,0.011809766996488988
434881,Peripheral T-cell lymphoma (clinical),37,0.011809766996488988
438879,Closed bimalleolar fracture,37,0.011809766996488988
200169,Pruritus ani,37,0.011809766996488988
195312,Functional disorder of bladder,37,0.011809766996488988
4035441,Osteoarthritis of wrist,37,0.011809766996488988
201621,Chronic cystitis,37,0.011809766996488988
377844,Status migrainosus,37,0.011809766996488988
4310238,Contusion of neck,37,0.011809766996488988
30061,Neoplasm of uncertain behavior of major salivary gland,37,0.011809766996488988
4112026,Sequelae of cerebral infarction,37,0.011809766996488988
4111099,Aortic valve stenosis with insufficiency,36,0.01149058410469199
75010,Fibroadenosis of breast,36,0.01149058410469199
433596,Abnormal sputum,36,0.01149058410469199
434883,Carcinoma in situ of skin of eyelid including canthus,36,0.01149058410469199
28461,Hypertrophy of salivary gland,36,0.01149058410469199
375252,Disorder of eye,36,0.01149058410469199
4260918,Disorder of spinal region,36,0.01149058410469199
381278,Cluster headache,36,0.01149058410469199
4225982,Mature T-cell AND/OR NK cell neoplasm,36,0.01149058410469199
