condition_concept_id,disease_name,num_patients,num_occurrences
43530818,Superficial incisional surgical site infection,2,2
77815,"Benign neoplasm of vertebral column, excluding sacrum and coccyx",2,2
77317,Chronic ulcerative rectosigmoiditis,2,7
77638,Displacement of intervertebral disc without myelopathy,2,2
77644,Adhesive capsulitis of shoulder,2,3
77650,Aseptic necrosis of bone,2,6
76786,Derangement of knee,2,4
77072,Joint effusion of ankle AND/OR foot,2,3
4106203,Gastrointestinal and digestive injury,2,2
4103640,Amputated foot,2,10
4101104,Gastrojejunal ulcer without hemorrhage AND without perforation,2,30
439794,Central sleep apnea syndrome,2,5
439857,Parainfluenza virus pneumonia,2,9
75863,Chronic interstitial cystitis,2,18
75617,Degenerative joint disease involving multiple joints,2,3
43530719,Incomplete paraplegia,2,5
4160900,Vertebrogenic pain syndrome,2,3
4162218,Vaginal enterocele,2,15
4162860,Primary malignant neoplasm of body of uterus,2,14
4162993,Malignant neoplasm of skin of lower limb,2,7
313236,Cough variant asthma,2,22
313761,Central retinal vein occlusion,2,24
313800,Thrombotic microangiopathy,2,8
4155033,Laceration of lip,2,5
74194,Sprain of spinal ligament,2,3
74723,Arthropathy associated with a neurological disorder,2,28
44782447,Pressure ulcer of hip,2,2
44782470,Migraine with persistent visual aura,2,26
44782715,Chronic peripheral venous hypertension with lower extremity complication,2,6
43531604,Subacute dyskinesia due to drug,2,24
437536,Somatoform autonomic dysfunction - gastrointestinal tract,2,3
440063,"Benign neoplasm of pancreas, excluding islets of Langerhans",2,2
377290,Legal blindness USA,2,7
377298,Chronic otitis externa,2,4
44783882,Traumatic transtibiofibular amputation,2,33
44784251,Acute appendicitis with localized peritonitis,2,14
44782728,Hypertensive heart AND chronic kidney disease with congestive heart failure,2,2
44782755,Chronic deep venous thrombosis of internal jugular vein,2,3
75010,Fibroadenosis of breast,2,2
75091,Closed fracture of carpal bone,2,7
4151240,Transplanted organ failure,2,2
4152156,Cardiovascular injury,2,3
4152370,Iodine-deficiency-related endemic goiter,2,8
4150489,Traumatic blister of foot,2,6
4150511,Post poliomyelitis syndrome,2,29
4149084,Vaginitis,2,10
4149353,"Attention deficit hyperactivity disorder, predominantly inattentive type",2,22
377271,Neuralgic amyotrophy,2,26
4101287,Sequelae of protein-energy malnutrition,2,2
4100152,Atrioventricular septal defect and common atrioventricular junction,2,64
4100858,Selective immunoglobulin G deficiency,2,20
4100932,Knee joint finding,2,3
4153106,Abscess of breast,2,4
4153362,Extravasation injury,2,8
4153877,Post-traumatic wound infection,2,5
4154088,Abscess of lower limb,2,3
4143024,Diffuse otitis externa,2,5
4143110,Episodic drug abuse,2,2
4143351,Folate deficiency anemia due to dietary causes,2,2
319016,Retinal lattice degeneration,2,12
319825,Rheumatic heart disease,2,9
320115,Mitral insufficiency and aortic stenosis,2,2
4138412,Fracture of proximal end of femur,2,2
4141190,Malfunction of gastrostomy tube,2,15
4111541,Sarcoid heart muscle disease,2,43
4111917,Malignant mesothelioma of pleura,2,98
4110914,Sequelae of injuries of neck and trunk,2,22
375671,Concussion with loss of consciousness,2,7
4109685,Laceration of foot,2,4
4110190,Cerebral infarction due to embolism of precerebral arteries,2,7
320416,Diseases of mitral and aortic valves,2,2
321315,Trifascicular block,2,2
316447,Chronic hypotension,2,2
317890,Mitral and aortic stenosis,2,13
318773,Dilated cardiomyopathy secondary to alcohol,2,22
318776,Rheumatic mitral regurgitation,2,2
4145220,"Drug abuse, continuous",2,2
4146239,Pruritus of genital organs,2,3
4147466,Panic disorder with agoraphobia,2,3
4147491,Vitamin B12 deficiency anemia due to dietary causes,2,4
440068,Psychosexual dysfunction,2,10
440069,Drug dependence,2,7
437366,Contracture of tendon sheath,2,3
437448,Exhaustion due to excessive exertion,2,5
439961,Superficial injury without infection,2,7
439694,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure,2,9
376966,Exudative age-related macular degeneration,2,4
315293,Acute idiopathic pericarditis,2,4
4116441,Rheumatoid arthritis of wrist,2,10
4115213,Glenoid labrum tear,2,5
4116241,Squamous cell carcinoma of anal margin,2,37
4114439,Rheumatoid arthritis of shoulder,2,20
4114604,Traumatic arthropathy-knee,2,5
4121280,Immunoglobulin subclass deficiency,2,13
438111,Hematologic neoplasm of uncertain behavior,2,126
28385,Disorder of posterior pituitary,2,3
372912,Visual discomfort,2,2
4127089,Coronary artery spasm,2,63
4128532,Disorder of implanted penile prosthesis,2,6
4128914,Fracture of multiple ribs,2,3
4129394,Fracture of lumbar spine,2,5
4129404,Open wound of upper arm,2,47
4129405,Open wound of hand,2,6
4117712,Hip joint effusion,2,14
4112023,Occlusion and stenosis of middle cerebral artery,2,3
373638,Superficial injury of cornea,2,7
372925,Cholesteatoma,2,15
373127,Herpes simplex disciform keratitis,2,21
373182,Amyotrophic lateral sclerosis,2,415
4129408,Open wound of ankle,2,12
372894,Central serous chorioretinopathy,2,25
372906,Blindness - both eyes,2,3
439303,Horseshoe retinal tear without detachment,2,15
439035,Otosclerosis,2,9
45757247,Gastrostomy hemorrhage,2,4
44783016,Calculus of gallbladder with acute and chronic cholecystitis,2,3
44783628,Pulmonary hypertension due to lung disease and/or hypoxia,2,33
374914,Tetraplegia,2,6
374924,Generalized convulsive epilepsy,2,14
4112020,Carotid artery syndrome hemispheric,2,3
36713113,Saddle embolus of pulmonary artery,2,30
36713170,Cervical spine sprain,2,6
36714927,Sequelae of infectious disease,2,5
136779,Disorder of forearm,2,3
136960,Vascular myelopathy,2,7
36712805,Pain at rest of left lower limb co-occurrent and due to atherosclerosis,2,7
36712834,Acute lymphoid leukemia relapse,2,87
434376,Acute myocardial infarction of anterior wall,2,4
46271778,Cytokine release syndrome,2,27
24602,Benign neoplasm of esophagus,2,2
135759,Sézary's disease of extranodal AND/OR solid organ site,2,548
135764,Mycosis fungoides of lymph nodes of multiple sites,2,4
135778,Toxic multinodular goiter,2,3
36715748,Fracture of fourth lumbar vertebra,2,2
36716163,Excessive skin and subcutaneous tissue,2,8
36716624,Neoplasm of uncertain behavior of bone and articular cartilage,2,3
438691,Overlapping malignant neoplasm of oropharynx,2,15
46273477,Complication due to ulcerative colitis,2,34
46273489,Thrombosis of vein of upper limb,2,2
46270117,Retained foreign body,2,3
46270366,Status epilepticus due to intractable idiopathic generalized epilepsy,2,4
46269884,Complication due to Crohn's disease of small intestine,2,15
45769862,Kidney lesion,2,2
46271402,Malignant carcinoid tumor of small intestine,2,4
438130,Opioid abuse,2,8
27918,Eosinophilic esophagitis,2,25
4123293,Dislocation of temporomandibular joint,2,3
4126119,Toxic nephropathy,2,10
374360,Disorder of optic nerve,2,4
374377,Paralytic syndrome,2,2
4119146,Tear of lateral meniscus of knee,2,4
46273641,Primary chronic gout without tophus,2,4
30365,Panhypopituitarism,1,1
23731,Benign neoplasm of larynx,1,1
23806,Atrophy of salivary gland,1,1
24296,Primary malignant neoplasm of pituitary gland,1,1
24974,Stenosis of larynx,1,1
26378,Hyperpituitarism,1,9
26441,Bleeding ulcer of esophagus,1,1
46271106,Malfunction of tracheostomy,1,24
46271647,Malignant carcinoid tumor of stomach,1,2
46271902,Chronic ulcer of buttock,1,1
46271951,Chronic osteomyelitis of ankle and/or foot with draining sinus,1,1
46272381,Secondary chronic gout without tophus,1,3
46273162,Bursitis of elbow,1,1
72995,Contracture of joint of hand,1,4
73017,Congenital anomaly of toe,1,1
45769830,Neuropathic arthropathy due to type 1 diabetes mellitus,1,1
45769895,Secondary hyperparathyroidism of nonrenal origin,1,2
45770748,Endocrine function test abnormal,1,3
45770902,Ulcer of lower limb due to type 1 diabetes mellitus,1,4
45772085,Anal abscess,1,1
46269850,Fistula of large intestine due to chronic ulcerative rectosigmoiditis,1,8
46269874,Complication due to Crohn's disease of large intestine,1,92
46269877,Rectal hemorrhage due to Crohn's disease of large intestine,1,4
46269879,Complication due to Crohn's disease of small and large intestines,1,1
46269886,Intestinal obstruction due to Crohn's disease of small intestine,1,6
46269889,Complication due to Crohn's disease,1,10
46269891,Rectal hemorrhage due to Crohn's disease,1,1
438350,Pneumocystosis,1,25
438360,Primary malignant neoplasm of vallecula,1,2
438368,Primary malignant neoplasm of thymus,1,305
438380,"Lymphosarcoma of lymph nodes of head, face and neck",1,2
438391,Amino acid transport disorder,1,1
45766819,Stress fracture of foot,1,3
45766898,Closed fracture of proximal phalanx of little finger,1,1
45767610,Closed fracture of epiphyseal plate of distal humerus,1,1
27026,Acute peptic ulcer with hemorrhage AND with perforation but without obstruction,1,3
27419,Open wound of neck without complication,1,1
28179,Polyp of vocal cord or larynx,1,3
46273238,Idiopathic scoliosis of thoracic spine,1,2
438114,Vitamin A deficiency,1,20
438171,Rupture of chordae tendineae,1,1
438178,Postmastectomy lymphedema syndrome,1,8
438208,Atrophic vulva,1,3
46269823,Barretts esophagus with dysplasia,1,13
46269831,Cholangitis due to bile duct calculus with obstruction,1,2
46269836,Hepatic coma due to chronic hepatic failure,1,7
46269839,Complication due to chronic ulcerative pancolitis,1,6
46269840,Fistula of intestine due to chronic ulcerative pancolitis,1,29
46269841,Rectal hemorrhage due to chronic ulcerative pancolitis,1,13
26711,Chronic pharyngitis,1,1
26935,Disorder of endocrine testis,1,5
45763828,Squamous blepharitis of upper eyelid,1,3
45763846,Hordeolum externum of lower eyelid,1,3
45765791,Drug reaction with eosinophilia and systemic symptoms,1,44
45766121,Cerebral vasoconstriction syndrome,1,14
45766189,Hypoxic ischemic encephalopathy,1,7
45772094,Human metapneumovirus infection,1,1
45773210,Internal hordeolum of lower eyelid,1,2
46269754,Chronic ulcer of skin of calf,1,3
4118909,Fracture malunion - upper arm,1,1
4128219,Urate nephropathy,1,1
4128369,Renal transplant rejection,1,4
4129407,Open wound of knee,1,11
4130017,Congenital hypothyroidism without goiter,1,2
4130027,Subclinical iodine deficiency hypothyroidism,1,16
372907,Scarred macula,1,10
373105,Disorders of prostheses and implants of the nervous system,1,2
4117404,Loose body in shoulder joint,1,8
4117406,Loose body in ankle joint,1,1
4117518,Impulsive character,1,1
4117687,Rheumatoid arthritis - ankle and/or foot,1,3
4117701,Pathological fracture - shoulder,1,4
4117865,Radiation respiratory disease,1,1
4117866,Acute perforated appendicitis,1,2
4117930,Finding of trunk structure,1,1
4115163,Synovitis/tenosynovitis - multiple joints,1,1
4115178,Fracture malunion - shoulder,1,15
4115181,Fracture malunion - lower leg,1,1
4116008,Gouty arthritis of the ankle and/or foot,1,4
4116150,Rheumatoid arthritis of hip,1,21
4116440,Rheumatoid arthritis of elbow,1,37
4116731,Visuospatial agnosia,1,4
4116964,Mass of musculoskeletal structure,1,3
4121629,Carotid artery aneurysm,1,2
4121803,Cerebral arteriovenous malformation,1,1
4113837,Leukoplakia of vulva,1,1
4114164,Finding of heart sounds,1,6
4114427,Neuropathic arthropathy due to diabetes mellitus,1,6
4114600,Traumatic arthropathy of shoulder,1,3
4114624,Coordination problem,1,3
4114720,Difficulty talking,1,1
375292,Perforation of tympanic membrane,1,13
375428,Traumatic optic nerve injury,1,3
375538,"Degeneration of macula due to cyst, hole or pseudohole",1,52
375551,Blepharochalasis,1,1
4130852,Injury of lower limb,1,1
4131791,Hydrocele of testis,1,1
4131963,Drusen stage macular degeneration,1,3
4132570,Hypergammaglobulinemia,1,10
374925,Acute infective polyneuritis,1,22
374948,Acute secretory otitis media,1,2
374950,Edema of eyelid,1,3
374957,Acquired stenosis of external ear canal,1,3
375239,Degenerative brain disorder,1,4
375241,Reye's syndrome,1,1
375249,Traction detachment of retina,1,34
375258,Photokeratitis,1,1
373748,Grand mal status,1,11
4112024,Occlusion and stenosis of cerebellar arteries,1,1
4112183,"Esophageal varices with bleeding, associated with another disorder",1,1
4112359,Acute parainfluenza virus bronchitis,1,1
4112813,Drug-induced interstitial lung disorder,1,1
4112826,Mixed simple and mucopurulent chronic bronchitis,1,2
374919,Multiple sclerosis,1,1
374922,Idiopathic stabbing headache,1,3
373151,Primary malignant neoplasm of conjunctiva of eye,1,77
373160,Benign neoplasm of cornea,1,1
373194,Paralytic ptosis,1,1
373202,Corneal ulcer,1,1
373404,Ophthalmic herpes simplex,1,1
373487,Ischemic optic neuropathy,1,11
373488,Partial oculomotor nerve palsy,1,1
373732,Carcinoma in situ of eye,1,1
4143969,Isolated (Fiedler's) myocarditis,1,3
4144328,Monoplegia of lower limb affecting dominant side,1,1
4144895,Flaccid neurogenic bladder,1,1
4108950,Acquired cardiac septal defect,1,1
4109067,Squamous cell carcinoma of skin of lower lip,1,13
4109721,Disorder of optic chiasm due to pituitary disorder,1,1
4110182,Acute drug-induced interstitial lung disorder,1,1
375552,Pterygium,1,8
4138157,Subluxation of foot joint,1,1
4138299,Fracture of distal end of humerus,1,3
4138403,Polyp of nasal sinus,1,1
4138414,Fracture of calcaneus,1,1
4138837,Pericarditis,1,1
4140828,Acute vulvitis,1,4
319927,Heart sounds abnormal,1,4
320835,Tetralogy of Fallot,1,1
321882,Generalized atherosclerosis,1,1
372424,Congenital anomaly of eye,1,2
372633,Deutan defect,1,1
372765,Open wound of head without complication,1,2
4135751,Fracture of talus,1,4
4136700,"Fracture of upper jaw, closed",1,1
4136714,Supracondylar fracture of humerus,1,3
4138156,Subluxation of hip joint,1,1
4133990,Injury of bronchus,1,1
4134120,Cerebral palsy,1,1
4134309,Sprain of ligament of finger,1,4
4134318,Fractured nasal bones,1,2
4134422,Disorder of anterior segment of eye,1,1
4134862,Familial hypercholesterolemia,1,6
4135094,Subluxation of toe joint,1,1
321389,Disorder of intervertebral disc of thoracic spine,1,1
4148231,Hereditary hemochromatosis,1,39
317307,Idiopathic myocarditis,1,43
317814,Benign neoplasm of heart,1,2
318521,Displacement of thoracic intervertebral disc without myelopathy,1,1
318522,Schmorl's nodes of thoracic region,1,1
315273,Mitral valve stenosis,1,2
315282,Rheumatic disease of aortic valve,1,1
315763,"Hodgkin's disease, nodular sclerosis of lymph nodes of multiple sites",1,1
4145627,Biliary calculus,1,2
4146738,Id reaction,1,4
4147162,Secondary malignant neoplasm of respiratory and digestive systems,1,4
4147292,Primary chronic pseudo-obstruction of colon,1,5
4147494,Nonspecific mesenteric adenitis,1,1
4147498,"Encephalitis, myelitis and encephalomyelitis",1,6
4147638,Blind or low vision - both eyes,1,3
4147683,Acute gastrojejunal ulcer without hemorrhage AND without perforation,1,2
376402,"Low vision, one eye",1,3
376425,Chronic non-suppurative otitis media,1,2
4110484,Acute respiratory syncytial virus bronchitis,1,1
4110915,Disorder due to and following injury of upper limb,1,1
4110948,Hypertension secondary to endocrine disorder,1,1
4111552,Re-entry ventricular arrhythmia,1,2
4111716,Occlusion and stenosis of anterior cerebral artery,1,2
4111717,Occlusion and stenosis of posterior cerebral artery,1,4
375824,Abnormal auditory perception,1,2
375825,Referred otalgia,1,2
375828,Patulous eustachian tube,1,3
376028,Herpes zoster keratoconjunctivitis,1,1
376104,Posttraumatic headache,1,1
376116,Central scotoma,1,1
376138,Diplacusis,1,3
376395,Mononeuritis multiplex,1,6
4108170,Mitral valve annular calcification,1,1
4108220,Rupture of papillary muscle as current complication following acute myocardial infarction,1,1
4108638,Superficial injury of forearm,1,1
4108805,Acute and subacute endocarditis,1,3
4148925,"Ehlers-Danlos syndrome, type 3",1,3
4149583,Cryoglobulinemia,1,8
4149688,"Insect bite, nonvenomous, of foot",1,1
4149851,Malignant melanoma of upper limb,1,25
377551,Blind hypertensive eye,1,3
377552,Moderate nonproliferative retinopathy due to diabetes mellitus,1,3
4106361,Abrasion of wrist,1,2
4106499,Traumatic blister of head,1,1
4106681,Abrasion of nose,1,1
4106682,Abrasion of hand,1,6
4107674,Laceration of toe,1,2
4107913,Myopathy due to rheumatoid arthritis,1,3
376978,Acquired night blindness,1,3
376981,Amblyopia,1,5
